point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_GDX,weight_GLD,weight_SLV,weight_AIA,weight_XLE,weight_PTF,weight_QLD
86,0.24762706005389865,0.2364239677956413,0.9475649281359738,0.0,0.4734118866641217,0.04136222624128556,0.027857637009252673,0.0,0.0,0.0,0.1573682500853401,0.3
87,0.2486323534371672,0.2383442974022624,0.9441482590094104,0.003501703313214713,0.4739237588998537,0.046320411744237504,0.01499946103575878,0.0,0.0,0.0,0.16125466500693522,0.3
88,0.24963764682043568,0.24026965429274103,0.9407665212063556,0.007715954059691177,0.47403356648908945,0.05124855671533968,0.002095947169429444,0.0,0.0,0.0,0.16490597556645026,0.3
89,0.25064294020370426,0.2422142022737359,0.9373642753908955,0.0067337123239735,0.46292114055214634,0.0490763671167091,0.0,0.0,0.0,0.0,0.1812687800071712,0.3
90,0.25164823358697264,0.24420318852297968,0.9338462571528346,0.0047436976071115605,0.4496323497355317,0.04552718614149991,0.0,0.0,0.0,0.0,0.2000967665158569,0.3
91,0.25265352697024124,0.24623606490876793,0.9302192473515488,0.0027536828902510174,0.4363435589189147,0.04197800516629036,0.0,0.0,0.0,0.0,0.21892475302454406,0.3
92,0.25365882035350973,0.2483117534753382,0.9264918681199626,0.000763668173389357,0.4230547681022988,0.0384288241910812,0.0,0.0,0.0,0.0,0.23775273953323064,0.3
93,0.2546641137367783,0.25042921397077755,0.9226723594785591,0.0,0.40896857538462744,0.03477342784419301,0.0,0.0,0.0,0.0,0.25625799677117955,0.3
94,0.2556694071200467,0.2525874892927221,0.9187684147376867,0.0,0.39438582608066736,0.031051889264257355,0.0,0.0,0.0,0.0,0.2745622846550752,0.3
95,0.25667470050331526,0.2547855514824421,0.9147877465860815,0.0,0.37980307677670755,0.027330350684321575,0.0,0.0,0.0,0.0,0.29286657253897086,0.3
96,0.2576799938865838,0.2570469495037199,0.91065073652312,0.025290765951225803,0.35889716985056,0.015812064198214106,0.0,0.0,0.0,0.0,0.3,0.3
97,0.2586852872698523,0.25944556383478135,0.906106405502304,0.07011915676278366,0.3297523757350115,0.00012846750220481503,0.0,0.0,0.0,0.0,0.3,0.3
98,0.2596905806531208,0.2621694615610387,0.9005266259745275,0.17972278532143626,0.22027721467856376,0.0,0.0,0.0,0.0,0.0,0.3,0.3
99,0.2606958740363893,0.2653998759033737,0.8933533718859412,0.2898613829500605,0.11013861704993953,0.0,0.0,0.0,0.0,0.0,0.3,0.3
100,0.2617011636312132,0.26911857680024925,0.8847444366798267,0.399999980578697,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
